transaction_id,amount,reason_code,merchant_category,days_since_transaction,account_age_days,previous_chargebacks_count,customer_communication_count,has_delivery_confirmation,has_signed_receipt,refund_already_issued,avs_match,cvv_match,won_dispute
TXN101423,155.94,product_not_received,apparel,77,147,0,4,1,0,0,1,1,1
TXN101424,48.9,product_not_received,apparel,96,1071,0,4,0,0,0,1,1,1
TXN101425,18.46,product_not_received,travel,103,1454,2,0,0,0,0,1,1,0
TXN101426,201.91,fraud,digital_goods,86,1347,1,2,0,0,0,1,1,0
TXN101427,17.3,fraud,general,99,1218,0,2,1,0,0,1,1,0
TXN101428,154.73,subscription_cancelled,digital_goods,85,557,2,0,1,1,0,1,1,1
TXN101429,87.59,product_unacceptable,travel,103,273,0,3,1,0,0,1,1,0
TXN101430,105.86,credit_not_processed,electronics,13,2470,0,1,0,1,0,1,0,1
TXN101431,345.02,duplicate_charge,apparel,41,1162,1,2,0,0,0,1,1,1
TXN101432,88.26,fraud,general,106,1487,0,1,1,0,1,1,1,0
TXN101433,160.36,fraud,digital_goods,57,1418,0,1,0,0,0,1,1,0
TXN101434,88.64,fraud,digital_goods,2,922,0,0,1,0,0,0,1,0
TXN101435,189.09,credit_not_processed,travel,101,1807,0,2,1,0,0,1,0,1
TXN101436,170.82,fraud,electronics,79,940,1,1,1,1,0,1,1,1
TXN101437,154.8,product_unacceptable,travel,109,1035,1,2,0,0,0,1,1,0
TXN101438,296.39,credit_not_processed,digital_goods,2,2008,0,2,1,0,0,1,1,1
TXN101439,39.65,credit_not_processed,electronics,18,795,0,2,1,0,0,1,1,1
TXN101440,30.53,product_not_received,digital_goods,61,1748,0,1,1,0,0,1,1,1
TXN101441,57.04,fraud,digital_goods,22,1664,2,1,1,1,0,1,1,1
TXN101442,171.43,fraud,apparel,62,76,2,1,0,0,0,1,0,0
TXN101443,211.92,fraud,travel,42,1710,0,1,1,0,0,1,1,0
TXN101444,9.06,fraud,subscription,26,2003,1,1,1,1,1,1,1,1
TXN101445,210.01,product_unacceptable,apparel,92,676,0,1,0,1,0,1,1,0
TXN101446,117.92,credit_not_processed,general,5,2285,0,2,0,0,0,1,1,0
TXN101447,409.96,product_unacceptable,travel,105,49,0,1,1,1,0,1,1,1
TXN101448,199.53,duplicate_charge,subscription,19,449,0,1,0,0,1,1,1,1
TXN101449,379.39,fraud,electronics,70,2364,0,2,1,0,0,1,1,1
TXN101450,333.79,subscription_cancelled,subscription,118,2138,0,3,0,1,1,1,1,0
TXN101451,117.97,duplicate_charge,digital_goods,14,1888,0,1,1,1,0,1,1,1
TXN101452,271.2,credit_not_processed,subscription,111,1509,0,3,1,0,0,1,1,1
TXN101453,117.78,credit_not_processed,subscription,37,502,0,0,1,0,0,1,1,1
TXN101454,443.33,product_not_received,apparel,89,1223,0,2,1,1,0,1,1,1
TXN101455,126.43,fraud,apparel,102,1414,0,2,0,1,0,1,0,0
TXN101456,218.94,product_not_received,electronics,28,224,2,2,0,0,0,1,1,0
TXN101457,497.53,product_not_received,travel,42,1487,2,3,0,1,0,1,1,1
TXN101458,225.6,credit_not_processed,subscription,103,223,1,3,1,0,0,1,1,1
TXN101459,108.64,product_not_received,digital_goods,13,314,0,2,0,1,0,1,1,1
TXN101460,51.42,subscription_cancelled,electronics,13,425,1,1,1,1,1,1,1,1
TXN101461,39.99,product_unacceptable,apparel,36,479,0,1,1,0,0,0,1,1
TXN101462,209.28,fraud,digital_goods,72,205,0,0,1,0,1,1,1,0
TXN101463,143.63,product_not_received,general,96,2391,0,0,1,0,0,1,1,1
TXN101464,57.95,duplicate_charge,electronics,67,2006,0,1,1,1,0,1,1,1
TXN101465,251.84,duplicate_charge,digital_goods,59,1270,0,0,1,0,0,1,1,1
TXN101466,249.49,product_not_received,travel,104,921,1,0,0,1,0,1,0,0
TXN101467,141.75,product_not_received,apparel,21,478,1,1,0,0,0,1,1,1
TXN101468,390.32,subscription_cancelled,general,108,2372,0,1,1,0,0,0,1,1
TXN101469,33.36,fraud,general,38,1993,1,0,0,0,1,1,1,0
TXN101470,111.88,credit_not_processed,digital_goods,33,1879,0,1,1,0,1,1,1,1
TXN101471,224.76,fraud,subscription,114,1176,1,2,1,0,0,1,1,0
TXN101472,63.94,fraud,subscription,77,68,0,0,1,1,0,1,1,1
TXN101473,268.85,product_unacceptable,subscription,52,1596,1,1,0,1,0,1,0,1
TXN101474,323.08,product_unacceptable,apparel,40,1218,0,2,0,0,0,0,1,1
TXN101475,12.8,product_unacceptable,electronics,53,743,0,1,1,1,0,1,1,1
TXN101476,398.95,product_not_received,digital_goods,95,787,0,2,0,0,0,1,1,1
TXN101477,215.48,credit_not_processed,electronics,19,144,0,1,0,1,0,1,1,1
TXN101478,101.87,product_unacceptable,apparel,21,2179,1,0,1,0,0,1,1,1
TXN101479,43.26,product_unacceptable,travel,37,412,2,3,1,0,1,0,1,1
TXN101480,293.33,product_not_received,travel,58,2032,0,4,1,1,0,1,1,1
TXN101481,55.33,fraud,apparel,97,2432,0,3,1,0,0,1,1,0
TXN101482,215.2,duplicate_charge,electronics,26,114,1,3,1,1,0,1,1,1
TXN101483,57.37,product_not_received,apparel,94,1558,1,1,0,1,0,1,1,0
TXN101484,152.18,duplicate_charge,digital_goods,109,166,2,0,1,0,0,0,1,1
TXN101485,284.63,fraud,subscription,52,2077,0,3,1,0,0,1,1,1
TXN101486,102.95,credit_not_processed,digital_goods,115,1267,0,2,1,0,0,1,0,1
TXN101487,397.18,product_unacceptable,apparel,107,53,0,4,1,0,0,1,1,1
TXN101488,228.38,credit_not_processed,travel,95,1930,1,2,0,0,0,1,1,0
TXN101489,64.12,product_unacceptable,electronics,46,1913,0,1,1,0,0,1,1,0
TXN101490,46.49,fraud,apparel,36,2312,2,3,1,0,0,1,1,0
TXN101491,80.04,subscription_cancelled,electronics,103,1212,1,0,1,0,0,0,0,1
TXN101492,146.85,duplicate_charge,travel,53,2332,0,0,0,0,0,0,1,1
TXN101493,422.09,subscription_cancelled,digital_goods,4,1663,0,0,1,0,0,0,1,1
TXN101494,475.05,product_not_received,travel,86,1314,0,2,1,0,0,1,1,1
TXN101495,99.84,duplicate_charge,travel,42,895,0,2,1,1,0,1,1,1
TXN101496,97.36,subscription_cancelled,digital_goods,112,732,0,2,0,1,1,1,1,0
TXN101497,255.18,duplicate_charge,general,102,1552,0,1,0,0,0,1,1,1
TXN101498,253.75,product_not_received,general,13,1848,1,3,1,1,0,1,1,1
TXN101499,356.1,duplicate_charge,electronics,108,89,1,4,0,0,0,1,1,1
TXN101500,362.41,duplicate_charge,general,114,1029,0,2,1,0,1,1,1,1
TXN101501,75.44,credit_not_processed,apparel,91,113,0,2,1,0,0,1,1,1
TXN101502,38.35,product_not_received,apparel,33,991,0,1,1,0,0,0,1,1
TXN101503,230.71,product_not_received,travel,80,1997,0,4,1,1,1,0,1,1
TXN101504,178.12,subscription_cancelled,electronics,104,1726,1,3,1,0,0,1,0,1
TXN101505,22.08,product_unacceptable,digital_goods,98,311,1,3,0,1,0,1,0,0
TXN101506,37.48,subscription_cancelled,apparel,52,1792,1,0,0,0,0,1,1,1
TXN101507,223.0,product_unacceptable,digital_goods,85,34,1,3,1,0,0,1,1,1
TXN101508,137.28,fraud,subscription,46,30,0,1,0,0,0,1,1,0
TXN101509,226.56,subscription_cancelled,general,31,2281,1,3,0,0,0,1,1,1
TXN101510,60.37,fraud,apparel,81,81,1,3,1,0,0,0,1,0
TXN101511,238.11,fraud,travel,56,663,2,3,1,0,0,1,1,1
TXN101512,194.26,duplicate_charge,digital_goods,27,329,0,0,1,0,0,1,1,1
TXN101513,250.36,subscription_cancelled,digital_goods,79,1455,0,3,0,1,0,1,1,1
TXN101514,105.61,credit_not_processed,travel,39,1305,1,1,1,1,1,1,1,1
TXN101515,88.24,product_not_received,general,70,2097,1,3,1,1,0,1,1,1
TXN101516,43.2,fraud,digital_goods,44,2467,0,0,0,1,1,1,1,0
TXN101517,119.95,credit_not_processed,electronics,106,1864,1,1,1,0,1,1,1,1
TXN101518,313.87,fraud,general,102,1166,0,2,1,1,0,1,1,1
TXN101519,373.17,fraud,general,57,116,0,1,1,1,0,1,1,1
TXN101520,55.76,product_not_received,apparel,85,2306,2,3,1,0,0,1,1,1
TXN101521,146.76,product_unacceptable,travel,22,1402,0,1,1,1,0,1,1,1
TXN101522,426.25,credit_not_processed,general,119,543,0,1,1,0,0,1,1,1
TXN101523,464.53,subscription_cancelled,travel,26,1354,0,0,0,0,0,1,1,1
TXN101524,116.17,duplicate_charge,digital_goods,104,979,0,1,1,0,1,1,1,0
TXN101525,332.68,fraud,general,101,875,0,1,1,0,0,0,1,1
TXN101526,295.43,product_not_received,subscription,22,1133,1,3,1,0,0,1,1,1
TXN101527,279.21,product_unacceptable,travel,2,1883,1,1,1,1,1,1,1,1
TXN101528,32.56,fraud,electronics,88,409,0,0,1,0,0,0,1,0
TXN101529,95.08,product_not_received,digital_goods,104,2410,0,1,0,0,0,1,1,0
TXN101530,135.03,product_not_received,subscription,86,156,0,1,1,0,0,1,1,1
TXN101531,132.09,fraud,apparel,7,367,1,2,1,1,1,1,1,1
TXN101532,145.58,product_unacceptable,travel,77,1690,1,1,0,1,0,0,1,1
TXN101533,498.05,duplicate_charge,travel,47,363,1,2,1,0,0,1,1,1
TXN101534,119.31,fraud,electronics,109,1944,0,1,0,1,0,1,1,0
TXN101535,200.77,product_unacceptable,travel,96,1836,1,2,0,1,0,1,0,1
TXN101536,195.7,subscription_cancelled,subscription,96,1074,0,2,1,1,0,1,1,1
TXN101537,146.95,subscription_cancelled,apparel,49,1136,1,2,1,1,0,1,0,1
TXN101538,58.98,subscription_cancelled,travel,39,2499,0,2,1,0,0,1,1,1
TXN101539,161.99,product_unacceptable,subscription,98,1988,1,2,1,0,0,1,1,1
TXN101540,21.66,subscription_cancelled,electronics,14,1580,2,1,1,1,0,1,1,1
TXN101541,215.22,product_not_received,travel,12,352,2,2,0,1,0,1,1,1
TXN101542,18.11,product_not_received,apparel,8,1474,1,0,0,0,1,1,1,0
TXN101543,201.75,fraud,digital_goods,61,99,0,1,1,0,0,1,1,1
TXN101544,91.02,product_unacceptable,travel,9,629,1,1,1,0,0,1,1,0
TXN101545,66.44,product_not_received,electronics,70,1744,0,5,1,0,0,0,1,1
TXN101546,257.91,product_not_received,electronics,20,1019,0,1,0,1,1,1,1,1
TXN101547,108.7,subscription_cancelled,digital_goods,107,2486,0,0,1,0,0,1,1,0
TXN101548,155.84,product_not_received,general,52,2348,3,5,0,0,0,1,1,0
TXN101549,33.68,product_not_received,electronics,12,236,0,0,1,0,0,0,1,1
TXN101550,391.63,fraud,subscription,83,2208,0,3,0,0,0,1,0,1
TXN101551,167.32,product_not_received,electronics,41,2160,0,4,0,0,0,1,1,1
TXN101552,167.02,product_not_received,digital_goods,32,265,0,5,1,0,0,1,1,1
TXN101553,218.55,product_not_received,digital_goods,79,963,0,2,1,0,0,1,1,1
TXN101554,11.2,product_not_received,digital_goods,114,2371,1,2,1,0,0,1,1,1
TXN101555,417.89,subscription_cancelled,electronics,117,41,2,1,0,0,0,0,1,0
TXN101556,115.91,credit_not_processed,subscription,52,146,0,0,1,0,0,1,1,0
TXN101557,401.55,product_unacceptable,apparel,101,1275,0,1,1,0,0,1,1,1
TXN101558,112.72,duplicate_charge,subscription,25,2382,1,2,1,1,0,1,1,1
TXN101559,93.25,credit_not_processed,travel,101,697,0,1,0,1,0,1,1,1
TXN101560,208.13,credit_not_processed,travel,113,1932,2,3,1,0,0,1,1,1
TXN101561,563.99,duplicate_charge,apparel,62,1733,0,2,1,1,0,1,1,1
TXN101562,332.44,credit_not_processed,travel,63,365,0,2,1,0,0,1,1,1
TXN101563,224.67,credit_not_processed,general,68,719,1,2,0,0,0,1,0,1
TXN101564,205.8,subscription_cancelled,general,9,1560,0,2,0,0,0,1,1,1
TXN101565,160.87,product_unacceptable,general,103,1204,0,0,1,1,0,1,1,1
TXN101566,389.61,fraud,apparel,88,593,0,2,1,1,0,1,1,1
TXN101567,262.48,fraud,travel,104,501,0,0,1,1,0,1,0,1
TXN101568,42.32,product_unacceptable,digital_goods,14,1392,1,0,1,1,0,1,1,1
TXN101569,66.79,product_unacceptable,general,96,2070,0,1,1,0,1,1,1,0
TXN101570,230.14,product_not_received,general,44,1032,2,1,1,1,0,1,1,1
TXN101571,56.93,product_unacceptable,general,98,2313,1,3,1,1,0,1,1,1
TXN101572,166.62,product_unacceptable,electronics,119,1668,0,0,0,0,0,1,1,0
TXN101573,277.72,subscription_cancelled,apparel,105,1008,0,1,1,0,0,0,1,0
TXN101574,209.19,fraud,subscription,109,1767,0,2,1,0,0,0,0,0
TXN101575,49.16,product_not_received,subscription,14,1122,1,2,0,0,0,0,1,0
TXN101576,70.13,subscription_cancelled,digital_goods,40,1891,0,2,0,0,0,1,1,1
TXN101577,213.89,subscription_cancelled,electronics,35,2456,0,1,1,0,0,1,1,1
TXN101578,524.03,credit_not_processed,electronics,62,1969,1,3,1,0,0,1,1,1
TXN101579,141.55,credit_not_processed,subscription,117,355,0,2,0,0,0,0,1,0
TXN101580,284.35,credit_not_processed,digital_goods,82,179,0,1,0,0,0,0,1,1
TXN101581,210.5,product_not_received,digital_goods,65,2021,0,2,1,1,0,1,1,1
TXN101582,90.23,product_not_received,subscription,96,2118,0,2,0,0,1,1,1,1
TXN101583,286.59,product_not_received,electronics,21,1418,0,0,0,1,0,1,1,1
TXN101584,32.66,duplicate_charge,subscription,79,612,0,1,1,0,0,1,1,1
TXN101585,272.41,credit_not_processed,apparel,60,2201,0,2,0,0,0,1,1,1
TXN101586,219.74,product_not_received,general,25,1121,0,0,0,0,0,1,1,1
TXN101587,97.5,product_unacceptable,general,77,731,0,0,1,0,0,1,1,1
TXN101588,61.61,product_not_received,travel,101,915,0,2,1,0,0,1,1,1
TXN101589,104.74,fraud,apparel,99,740,0,1,1,0,0,1,1,1
TXN101590,84.58,fraud,apparel,101,705,2,2,0,1,0,1,1,0
TXN101591,124.45,fraud,apparel,97,814,0,0,1,0,0,1,1,1
TXN101592,113.7,credit_not_processed,general,56,1685,0,1,1,0,0,1,1,1
TXN101593,97.46,product_not_received,apparel,6,41,0,3,1,0,0,1,1,1
TXN101594,31.33,subscription_cancelled,digital_goods,115,907,2,1,0,1,0,1,1,1
TXN101595,53.92,duplicate_charge,digital_goods,54,424,0,2,0,1,0,0,1,1
TXN101596,318.0,fraud,subscription,76,1620,0,1,1,0,0,1,1,1
TXN101597,99.82,fraud,general,3,2486,0,0,0,0,0,0,0,0
TXN101598,126.34,subscription_cancelled,travel,106,1969,0,0,1,1,1,1,1,1
TXN101599,108.84,product_not_received,subscription,106,622,0,0,1,1,0,1,0,1
TXN101600,395.57,credit_not_processed,travel,111,1282,0,1,1,1,0,1,1,1
TXN101601,82.88,fraud,digital_goods,21,49,1,2,1,1,0,0,1,0
TXN101602,77.93,duplicate_charge,electronics,101,1032,0,0,1,0,0,1,1,1
TXN101603,223.2,subscription_cancelled,apparel,75,696,2,0,0,0,1,0,0,0
TXN101604,176.28,product_not_received,digital_goods,18,1254,2,0,1,0,0,1,1,1
TXN101605,227.6,product_not_received,electronics,68,1020,0,0,1,1,0,0,1,1
TXN101606,217.59,credit_not_processed,apparel,57,1706,0,1,0,1,1,1,0,0
TXN101607,291.68,product_not_received,digital_goods,75,1369,0,0,1,0,0,1,1,1
TXN101608,47.94,product_not_received,digital_goods,10,2347,1,2,1,0,0,1,1,1
TXN101609,208.38,product_not_received,subscription,68,171,0,3,0,1,0,1,1,1
TXN101610,78.36,product_not_received,general,81,2361,0,2,1,0,1,1,1,0
TXN101611,22.76,subscription_cancelled,subscription,86,1976,1,3,1,1,1,1,0,1
TXN101612,216.54,subscription_cancelled,electronics,92,1782,0,5,0,1,0,1,1,1
TXN101613,207.75,product_not_received,digital_goods,75,2063,0,1,0,0,0,0,1,0
TXN101614,151.22,subscription_cancelled,subscription,84,125,1,3,0,0,0,1,1,1
TXN101615,295.17,fraud,travel,11,532,0,1,1,0,0,1,1,1
TXN101616,78.91,fraud,digital_goods,95,2,0,1,1,0,0,0,1,1
TXN101617,241.85,product_unacceptable,digital_goods,44,1996,0,4,1,0,0,1,1,1
TXN101618,135.25,credit_not_processed,digital_goods,66,886,0,2,1,1,0,1,1,1
TXN101619,143.31,fraud,travel,66,903,0,1,1,0,1,1,1,0
TXN101620,26.31,fraud,apparel,117,1526,1,2,0,1,0,0,1,0
TXN101621,297.22,product_unacceptable,travel,39,1057,0,3,1,0,0,1,1,1
TXN101622,202.08,subscription_cancelled,apparel,46,1593,0,0,1,1,0,1,1,1
TXN101623,235.44,fraud,subscription,91,2340,0,3,0,0,0,1,1,0
TXN101624,69.91,product_not_received,general,76,830,0,0,0,1,0,1,1,0
TXN101625,185.67,subscription_cancelled,travel,38,2229,0,0,1,0,1,1,1,1
TXN101626,135.03,product_not_received,digital_goods,41,1330,0,2,1,1,0,1,1,1
TXN101627,209.67,fraud,general,99,937,0,2,1,0,0,1,1,1
TXN101628,179.56,fraud,travel,100,2297,1,0,1,1,0,0,1,0
TXN101629,446.93,product_not_received,digital_goods,18,1220,0,2,0,0,0,1,1,1
TXN101630,358.58,product_unacceptable,electronics,48,319,1,0,0,1,0,0,1,1
TXN101631,123.46,credit_not_processed,electronics,92,716,1,1,1,0,0,1,1,1
TXN101632,216.36,duplicate_charge,apparel,15,2113,0,2,1,0,0,1,1,1
TXN101633,115.59,duplicate_charge,apparel,22,1288,1,3,1,1,0,1,1,1
TXN101634,289.84,credit_not_processed,subscription,19,1400,1,2,0,0,0,1,1,1
TXN101635,139.39,product_not_received,travel,63,1704,0,2,0,1,0,1,0,1
TXN101636,103.41,product_not_received,general,54,486,0,0,1,0,0,1,1,1
TXN101637,183.82,credit_not_processed,travel,39,231,0,0,0,1,0,1,1,1
TXN101638,340.27,product_not_received,general,17,1100,0,2,0,0,1,0,1,1
TXN101639,305.14,subscription_cancelled,travel,76,2299,1,0,1,0,0,1,1,1
TXN101640,108.22,subscription_cancelled,digital_goods,97,317,1,2,1,1,0,1,1,1
TXN101641,421.4,fraud,subscription,26,1797,0,2,0,1,1,1,1,0
TXN101642,73.55,product_unacceptable,digital_goods,80,2448,0,1,1,1,0,1,1,1
TXN101643,93.63,fraud,apparel,95,241,0,3,0,1,0,1,0,0
TXN101644,281.61,fraud,digital_goods,67,332,0,4,1,0,1,1,1,0
TXN101645,22.92,product_unacceptable,travel,69,2172,2,1,0,1,1,1,1,0
TXN101646,156.16,product_not_received,digital_goods,20,271,0,1,1,0,0,1,1,1
TXN101647,123.05,subscription_cancelled,subscription,114,1859,0,2,1,0,0,1,1,1
TXN101648,437.61,credit_not_processed,general,114,1993,0,4,1,1,0,1,1,1
TXN101649,62.58,subscription_cancelled,digital_goods,85,782,1,1,1,0,1,0,1,0
TXN101650,68.8,product_not_received,apparel,108,729,0,1,1,1,0,1,1,1
TXN101651,477.26,product_not_received,digital_goods,73,1303,0,2,1,1,0,1,1,1
TXN101652,124.16,product_not_received,general,79,1266,3,1,1,1,0,1,1,0
TXN101653,331.48,fraud,apparel,99,2150,0,2,0,0,0,1,1,1
TXN101654,109.21,credit_not_processed,general,5,1480,0,5,1,1,1,1,1,1
TXN101655,90.55,product_not_received,digital_goods,27,2420,1,0,1,0,0,1,1,1
TXN101656,342.49,product_not_received,general,25,599,1,0,1,0,0,1,0,1
TXN101657,553.41,subscription_cancelled,subscription,76,702,0,1,1,1,0,1,1,1
TXN101658,360.07,product_not_received,subscription,29,602,0,2,1,1,0,0,1,1
TXN101659,103.76,fraud,general,47,1626,0,1,1,0,0,1,0,0
TXN101660,151.14,fraud,apparel,59,83,2,1,1,1,1,1,1,0
TXN101661,71.48,duplicate_charge,travel,89,2150,0,0,1,1,0,1,1,1
TXN101662,82.09,subscription_cancelled,electronics,62,1929,1,0,1,0,0,0,1,1
TXN101663,78.67,fraud,apparel,3,2470,1,1,1,0,0,1,1,0
TXN101664,111.29,credit_not_processed,electronics,82,2396,0,3,1,1,0,0,1,1
TXN101665,169.47,subscription_cancelled,subscription,51,176,0,1,1,0,0,1,1,1
TXN101666,155.75,subscription_cancelled,travel,14,1869,0,3,1,0,0,0,1,1
TXN101667,254.6,product_not_received,subscription,78,1259,0,2,0,0,0,0,1,1
TXN101668,175.97,fraud,apparel,33,1838,1,3,1,1,0,1,0,0
TXN101669,238.2,credit_not_processed,apparel,55,2184,0,1,1,1,0,1,1,1
TXN101670,264.57,product_not_received,subscription,116,1457,0,2,1,1,0,1,1,1
TXN101671,105.23,duplicate_charge,subscription,29,7,1,1,0,1,0,1,1,1
TXN101672,137.25,subscription_cancelled,general,106,2161,0,0,1,1,0,1,1,1
TXN101673,931.65,fraud,electronics,56,1093,1,0,0,1,0,0,1,1
TXN101674,98.44,subscription_cancelled,digital_goods,111,1146,0,2,1,0,0,1,1,1
TXN101675,247.62,credit_not_processed,electronics,102,1460,0,1,1,0,0,0,1,1
TXN101676,51.02,subscription_cancelled,subscription,100,2279,0,2,1,0,0,1,1,1
TXN101677,269.78,product_unacceptable,electronics,25,1316,4,0,1,0,0,1,1,0
TXN101678,85.86,credit_not_processed,subscription,95,519,0,2,1,0,1,1,1,0
TXN101679,159.9,product_unacceptable,electronics,44,1831,1,2,1,0,0,1,1,0
TXN101680,43.51,subscription_cancelled,electronics,109,1582,1,0,1,0,0,1,1,1
TXN101681,148.26,subscription_cancelled,general,118,163,0,3,0,0,1,1,1,0
TXN101682,150.54,subscription_cancelled,digital_goods,73,1331,0,0,0,0,0,1,1,1
TXN101683,133.38,product_not_received,digital_goods,109,1963,1,1,0,0,0,1,1,0
TXN101684,211.09,fraud,travel,64,2210,0,1,1,1,0,1,0,1
TXN101685,323.25,product_not_received,apparel,5,707,0,1,1,1,0,1,1,1
TXN101686,68.52,product_unacceptable,subscription,105,1306,0,2,1,1,1,1,1,1
TXN101687,135.88,product_unacceptable,digital_goods,64,2060,1,0,1,0,0,1,1,1
TXN101688,28.75,duplicate_charge,apparel,6,1459,1,2,1,1,0,1,0,1
TXN101689,174.33,product_not_received,digital_goods,8,1048,0,2,1,1,0,1,1,1
TXN101690,64.03,subscription_cancelled,electronics,87,460,1,2,1,0,1,0,1,1
TXN101691,154.66,credit_not_processed,apparel,110,107,0,1,0,0,0,1,1,1
TXN101692,179.44,product_not_received,travel,83,1725,0,0,1,0,0,1,1,1
TXN101693,33.93,subscription_cancelled,electronics,53,2409,1,4,0,0,0,1,0,1
TXN101694,199.39,duplicate_charge,electronics,37,1502,0,2,0,0,0,1,1,1
TXN101695,312.87,product_unacceptable,travel,50,1951,1,3,0,0,0,1,0,1
TXN101696,232.17,fraud,digital_goods,39,1692,0,1,0,0,0,0,1,1
TXN101697,69.94,subscription_cancelled,electronics,33,869,0,1,1,0,0,0,1,1
TXN101698,147.46,credit_not_processed,subscription,16,1307,0,1,1,0,0,1,1,1
TXN101699,159.93,subscription_cancelled,subscription,68,675,1,4,1,1,0,1,1,1
TXN101700,137.84,credit_not_processed,electronics,26,558,2,0,1,0,0,1,1,1
TXN101701,48.73,credit_not_processed,apparel,18,1472,0,1,1,1,0,1,0,1
TXN101702,79.73,product_not_received,digital_goods,33,1615,0,2,0,0,0,1,0,1
TXN101703,128.74,duplicate_charge,subscription,96,2468,1,1,1,1,0,1,1,1
TXN101704,177.62,product_unacceptable,electronics,69,590,0,2,0,1,0,0,1,0
TXN101705,97.93,credit_not_processed,subscription,59,725,1,2,1,1,1,0,1,1
TXN101706,25.62,fraud,apparel,71,415,1,2,1,1,0,1,0,1
TXN101707,102.83,product_not_received,electronics,68,2370,0,1,1,1,1,1,1,1
TXN101708,446.5,credit_not_processed,general,60,1953,1,2,1,1,0,1,1,1
TXN101709,200.36,product_not_received,electronics,101,825,0,2,0,0,0,1,1,1
TXN101710,173.96,subscription_cancelled,electronics,87,2422,0,4,1,0,0,1,1,1
TXN101711,78.71,product_not_received,general,23,1760,2,0,0,1,0,1,1,1
TXN101712,106.65,credit_not_processed,travel,98,1190,0,1,1,0,0,1,1,1
TXN101713,23.77,credit_not_processed,digital_goods,21,954,0,2,0,0,0,1,1,1
TXN101714,74.29,product_not_received,subscription,10,1423,0,0,1,1,1,1,1,1
TXN101715,193.25,subscription_cancelled,travel,51,212,0,1,1,1,0,1,1,1
TXN101716,174.9,product_not_received,travel,47,430,0,1,1,0,0,1,0,1
TXN101717,90.59,duplicate_charge,electronics,94,2340,0,0,1,0,0,0,1,0
TXN101718,137.75,duplicate_charge,travel,83,516,0,0,1,0,0,1,1,1
TXN101719,155.83,subscription_cancelled,apparel,7,409,0,3,0,0,0,1,1,1
TXN101720,94.6,fraud,subscription,60,2149,1,1,1,1,0,1,1,1
TXN101721,208.6,product_not_received,travel,95,2361,1,0,0,0,0,1,1,1
TXN101722,172.59,duplicate_charge,electronics,88,2044,2,1,1,0,0,1,1,1
TXN101723,109.76,product_unacceptable,general,60,258,0,1,1,1,0,1,1,1
TXN101724,51.77,product_unacceptable,apparel,74,2097,1,1,1,0,1,1,1,0
TXN101725,103.59,fraud,apparel,67,667,1,0,0,1,1,1,1,0
TXN101726,98.15,product_not_received,general,28,27,0,1,0,0,0,1,1,1
TXN101727,90.43,credit_not_processed,subscription,68,2302,1,2,1,0,1,0,1,0
TXN101728,35.32,fraud,general,81,669,0,3,0,1,1,1,1,0
TXN101729,370.03,product_not_received,travel,7,1646,0,4,1,0,0,1,0,1
TXN101730,358.07,credit_not_processed,general,83,184,1,1,1,1,0,0,1,0
TXN101731,134.04,fraud,electronics,30,473,0,1,1,0,1,1,1,0
TXN101732,177.01,subscription_cancelled,travel,1,2201,1,3,1,1,0,0,1,1
TXN101733,206.06,product_not_received,apparel,90,1480,0,0,0,0,0,1,1,0
TXN101734,135.66,credit_not_processed,digital_goods,47,2496,1,0,1,1,0,0,1,1
TXN101735,186.12,subscription_cancelled,apparel,50,450,0,2,0,1,0,1,0,1
TXN101736,226.88,credit_not_processed,apparel,75,2226,0,1,0,0,0,1,1,0
TXN101737,167.99,fraud,digital_goods,67,2186,0,3,1,0,0,1,1,1
TXN101738,254.95,product_unacceptable,general,74,2310,1,0,0,1,0,1,1,1
TXN101739,87.97,subscription_cancelled,travel,113,124,0,1,1,1,0,1,1,1
TXN101740,147.35,product_not_received,digital_goods,78,261,0,3,1,0,0,1,1,1
TXN101741,731.15,product_not_received,digital_goods,6,1324,0,0,1,1,1,1,1,1
TXN101742,296.21,fraud,travel,27,289,1,2,0,1,0,1,1,1
TXN101743,170.77,credit_not_processed,apparel,54,158,1,1,1,1,0,1,1,1
TXN101744,68.67,duplicate_charge,travel,57,2028,2,1,1,0,0,0,1,1
TXN101745,152.97,duplicate_charge,subscription,43,1737,0,2,0,0,1,1,1,1
